company,commits,date
amazon.com,0,September 2018
amazon.com,0,October 2018
amazon.com,1,November 2018
amazon.com,0,December 2018
amazon.com,1,January 2019
amazon.com,2,February 2019
amazon.com,4,March 2019
amazon.com,3,April 2019
amazon.com,0,May 2019
amazon.com,1,June 2019
amazon.com,1,July 2019
amazon.com,1,August 2019
amazon.com,1,September 2019
amazon.com,1,October 2019
amazon.com,0,November 2019
amazon.com,0,December 2019,
amazon.com,1,January 2020
amazon.com,0,February 2020,
amazon.com,0,March 2020,
lge.com,0,January 2015
lge.com,0,February 2015
lge.com,0,March 2015
lge.com,1,April 2015
lge.com,0,May 2015
lge.com,0,June 2015
lge.com,1,July 2015
lge.com,0,August 2015
lge.com,0,September 2015
lge.com,0,October 2015
lge.com,0,November 2015
lge.com,0,December 2015
lge.com,0,January 2016
lge.com,0,February 2016
lge.com,0,March 2016
lge.com,0,April 2016
lge.com,0,May 2016
lge.com,0,June 2016
lge.com,1,July 2016
lge.com,0,August 2016
lge.com,0,September 2016
lge.com,0,October 2016
lge.com,2,November 2016
lge.com,2,December 2016
lge.com,1,January 2017
lge.com,2,February 2017
lge.com,4,March 2017
lge.com,3,April 2017
lge.com,1,May 2017
lge.com,1,June 2017
lge.com,0,July 2017
lge.com,1,August 2017
lge.com,10,September 2017
lge.com,22,October 2017
lge.com,57,November 2017
lge.com,18,December 2017
lge.com,12,January 2018
lge.com,8,February 2018
lge.com,20,March 2018
lge.com,7,April 2018
lge.com,15,May 2018
lge.com,14,June 2018
lge.com,12,July 2018
lge.com,6,August 2018
lge.com,8,September 2018
lge.com,5,October 2018
lge.com,2,November 2018
lge.com,3,December 2018
lge.com,1,January 2019
lge.com,0,February 2019
lge.com,0,March 2019
lge.com,16,April 2019
lge.com,7,May 2019
lge.com,14,June 2019
lge.com,9,July 2019
lge.com,7,August 2019
lge.com,5,September 2019
lge.com,8,October 2019
lge.com,5,November 2019
lge.com,4,December 2019
lge.com,1,January 2020
lge.com,4,February 2020
lge.com,3,March 2020
samsung.com,91,January 2015
samsung.com,49,February 2015
samsung.com,55,March 2015
samsung.com,119,April 2015
samsung.com,103,May 2015
samsung.com,40,June 2015
samsung.com,19,July 2015
samsung.com,33,August 2015
samsung.com,58,September 2015
samsung.com,66,October 2015
samsung.com,48,November 2015
samsung.com,39,December 2015
samsung.com,43,January 2016
samsung.com,35,February 2016
samsung.com,37,March 2016
samsung.com,64,April 2016
samsung.com,74,May 2016
samsung.com,72,June 2016
samsung.com,73,July 2016
samsung.com,73,August 2016
samsung.com,50,September 2016
samsung.com,38,October 2016
samsung.com,34,November 2016
samsung.com,19,December 2016
samsung.com,24,January 2017
samsung.com,9,February 2017
samsung.com,32,March 2017
samsung.com,60,April 2017
samsung.com,65,May 2017
samsung.com,54,June 2017
samsung.com,52,July 2017
samsung.com,65,August 2017
samsung.com,69,September 2017
samsung.com,63,October 2017
samsung.com,103,November 2017
samsung.com,84,December 2017
samsung.com,179,January 2018
samsung.com,78,February 2018
samsung.com,57,March 2018
samsung.com,38,April 2018
samsung.com,29,May 2018
samsung.com,27,June 2018
samsung.com,27,July 2018
samsung.com,31,August 2018
samsung.com,21,September 2018
samsung.com,61,October 2018
samsung.com,44,November 2018
samsung.com,14,December 2018
samsung.com,8,January 2019
samsung.com,24,February 2019
samsung.com,28,March 2019
samsung.com,12,April 2019
samsung.com,19,May 2019
samsung.com,27,June 2019
samsung.com,10,July 2019
samsung.com,18,August 2019
samsung.com,11,September 2019
samsung.com,18,October 2019
samsung.com,8,November 2019
samsung.com,4,December 2019
samsung.com,27,January 2020
samsung.com,20,February 2020
samsung.com,22,March 2020
